id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
742009462178873670,Home in Montréal · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,484284503,Peter,,Ahuntsic-Cartierville,45.55172039261069,-73.6425401132491,Private room,35,32,22,2023-05-31,2.12,3,270,22,
742466642433017860,Condo in Montréal · ★4.95 · 3 bedrooms · 4 beds · 1.5 baths,542000,Frédérique,,Le Plateau-Mont-Royal,45.5240358,-73.5989931,Entire home/apt,218,31,20,2023-08-14,2.14,1,0,20,312979
742649120794946640,Condo in Montréal · ★4.98 · 1 bedroom · 1 bed · 1 shared bath,26492769,Brennan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46675,-73.6122,Private room,74,1,48,2023-09-02,4.66,1,327,48,"311889, expires: 2024-03-05"
742706284811339994,Rental unit in Montréal · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,96997127,Gabriel,,Rosemont-La Petite-Patrie,45.53280776478104,-73.5999801116394,Private room,40,31,3,2023-07-23,0.28,1,38,3,
742757053701781550,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,257760889,Pascale,,Mercier-Hochelaga-Maisonneuve,45.543821929282444,-73.54394156753605,Private room,75,2,23,2023-09-01,3.99,1,32,23,"311606, expires: 2023-12-21"
742797462950217816,Bed and breakfast in Mont-Royal · 1 bedroom · 4 beds · 1.5 shared baths,283523177,Marc,,Mont-Royal,45.51754845575194,-73.64851255263899,Private room,106,31,2,2023-03-03,0.30,1,364,2,
742902062514164798,Rental unit in Montréal · ★4.55 · 1 bedroom · 1 bed · 1 bath,455104120,Daniel,,Ville-Marie,45.51503,-73.56686,Entire home/apt,255,31,29,2023-06-09,2.82,11,88,29,546774
742902227348683041,Condo in Montréal · 2 bedrooms · 3 beds · 1 bath,3050283,Sam,,Le Sud-Ouest,45.46079,-73.58731,Entire home/apt,249,32,2,2023-06-19,0.43,1,364,2,
742933071904062956,Condo in Montréal · ★4.92 · 2 bedrooms · 2 beds · 1 bath,39159902,José,,Le Plateau-Mont-Royal,45.5257697,-73.5771071,Entire home/apt,199,1,60,2023-08-29,5.83,1,217,60,"311137, expires: 2024-10-18T18:53:10Z"
743351236527862262,Home in Montréal · ★4.80 · 2 bedrooms · 2 beds · 1 bath,39249503,Normand,,Villeray-Saint-Michel-Parc-Extension,45.54246,-73.62475,Entire home/apt,166,14,5,2023-08-16,0.84,1,36,5,"312750, expires: 2024-04-13"
743356609564990173,Condo in Montréal · 2 bedrooms · 2 beds · 1 bath,22197081,Lolita,,Ville-Marie,45.52306203372171,-73.5504721878357,Entire home/apt,148,13,1,2023-07-01,0.46,1,21,1,"313131, expires: 2024-05-07"
743447885733773304,Condo in Montréal · ★4.0 · 1 bedroom · 2 beds · 1 bath,258003072,Tameem,,Saint-Laurent,45.51982,-73.72629,Entire home/apt,60,31,4,2023-08-08,0.40,4,151,4,
743460515925046285,Condo in Montréal · ★4.75 · 2 bedrooms · 4 beds · 1.5 baths,258003072,Tameem,,Saint-Laurent,45.50439,-73.73339,Entire home/apt,100,31,4,2022-12-31,0.39,4,107,4,
744115766662874809,Condo in Dollard-des-Ormeaux · 2 bedrooms · 2 beds · 2 baths,397369285,David,,Pierrefonds-Roxboro,45.50506,-73.79175,Entire home/apt,78,32,2,2023-07-02,0.22,1,62,2,
744304487336510870,Serviced apartment in Montréal · ★4.96 · 3 bedrooms · 8 beds · 1 bath,97526776,Hamid,,Saint-Laurent,45.51622,-73.72231,Entire home/apt,400,32,80,2023-07-31,7.77,1,332,80,
744346715250707969,Rental unit in Montréal · ★4.70 · 1 bedroom · 1 bed · 1 bath,57283693,Yankhob,,Ville-Marie,45.50354,-73.55879,Entire home/apt,97,32,10,2023-08-02,1.12,5,299,10,
744352416423712156,Rental unit in Montréal · ★4.93 · 1 bedroom · 2 beds · 1 shared bath,18307911,Hedi,,Rosemont-La Petite-Patrie,45.53601,-73.61397,Private room,100,31,56,2023-06-20,5.56,1,56,56,"313467, expires: 2026-08-23T14:23:33Z"
744398141061334429,Rental unit in Montréal · ★4.69 · 1 bedroom · 1 bed · 1 bath,455104120,Daniel,,Ville-Marie,45.49204,-73.57504,Entire home/apt,250,31,13,2023-07-29,1.31,11,72,13,554786
744437437759587729,Loft in Montréal · ★4.64 · 3 bedrooms · 7 beds · 1 bath,484829484,Adam,,Rosemont-La Petite-Patrie,45.5384179,-73.60763469999999,Entire home/apt,181,2,22,2023-08-21,2.63,7,57,22,"311703, expires: 2024-01-10"
744456664418176882,Serviced apartment in Montréal · ★4.43 · 3 bedrooms · 6 beds · 1 bath,484829484,Adam,,Ville-Marie,45.51063,-73.56202,Entire home/apt,257,2,35,2023-08-26,4.39,7,77,35,"311579, expires: 2023-12-22"
744468387525155438,Serviced apartment in Montréal · ★4.43 · 1 bedroom · 2 beds · 1 bath,484829484,Adam,,Ville-Marie,45.50861,-73.56389,Entire home/apt,180,2,40,2023-08-28,4.55,7,55,40,"311579, expires: 2023-12-22"
744472181176030808,Serviced apartment in Montréal · ★4.74 · 1 bedroom · 3 beds · 1 bath,484829484,Adam,,Ville-Marie,45.51083,-73.56239,Entire home/apt,217,2,34,2023-08-23,4.15,7,57,34,"311579, expires: 2023-12-22"
744817081458905084,Serviced apartment in Montréal · ★5.0 · 2 bedrooms · 2 beds · 1 bath,467804742,Mont,,Ville-Marie,45.49718,-73.57688,Entire home/apt,150,31,3,2023-08-16,0.33,9,286,3,
744888036821590631,Loft in Montréal · 1 bedroom · 2 beds · 2 baths,7005376,Vincent,,Le Plateau-Mont-Royal,45.52316,-73.57857,Entire home/apt,190,31,2,2023-08-18,2,25,49,2,000000
745063818070967677,Townhouse in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,3660851,Ted,,Ville-Marie,45.517662,-73.56054,Private room,134,3,34,2023-08-31,3.30,2,5,34,"311365, expires: 2023-11-30"
745124527555636716,Condo in Montréal · ★4.67 · 3 bedrooms · 5 beds · 1.5 baths,258003072,Tameem,,Saint-Laurent,45.51777,-73.72469,Entire home/apt,120,31,3,2023-08-26,0.30,4,211,3,
745152839776497318,Rental unit in Montréal · ★4.33 · 1 bedroom · 1 bed · 1 shared bath,107153461,Nicky,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48853,-73.64087,Private room,43,32,3,2023-05-01,0.32,6,335,3,
745453926104084465,Loft in Montréal · ★4.92 · 1 bedroom · 1 bed · 1 bath,136791385,Sarah,,Mercier-Hochelaga-Maisonneuve,45.54568,-73.54175,Entire home/apt,105,2,26,2023-08-19,2.55,2,29,26,"310526, expires: 2024-06-30"
745586670740041723,Rental unit in Montréal · ★4.91 · 2 bedrooms · 3 beds · 2 baths,316813523,Stanzia,,Le Sud-Ouest,45.48196,-73.55959,Entire home/apt,393,2,43,2023-08-24,4.83,13,130,43,"312745, expires: 2024-04-24"
745927214671711417,Condo in Montréal · 2 bedrooms · 2 beds · 1 bath,360521917,Béatrice,,Rivière-des-Prairies-Pointe-aux-Trembles,45.62976,-73.59463,Entire home/apt,52,31,0,,,1,74,0,
746239698097030082,Rental unit in Montréal · ★4.75 · 2 bedrooms · 3 beds · 1 bath,312883962,Shoula,,Le Sud-Ouest,45.484657,-73.57779150000002,Entire home/apt,238,31,16,2023-08-27,1.63,1,244,16,"315048, expires: 2024-08-16"
746486952834610112,Condo in Montréal · 2 bedrooms · 3 beds · 1.5 baths,15836396,Harout,,Rosemont-La Petite-Patrie,45.53765,-73.61049,Entire home/apt,75,32,0,,,2,357,0,
746543834512198607,Rental unit in Montréal · 1 bedroom · 1 bed · 1.5 shared baths,414934666,Seyedehsan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50998422583226,-73.62880275344237,Private room,27,31,2,2023-08-01,0.91,1,246,2,
746551256281210097,Condo in Montréal · 2 bedrooms · 2 beds · 1 bath,485246707,Star,,Ville-Marie,45.50512,-73.56419,Entire home/apt,188,31,0,,,2,0,0,
746778858127456973,Condo in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 private bath,86440066,Thien Ngan,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49915,-73.64981,Private room,69,31,3,2022-12-04,0.30,1,228,3,
747179943835128453,Rental unit in Montréal · ★4.87 · 2 bedrooms · 3 beds · 1 bath,135294365,Julia,,Le Plateau-Mont-Royal,45.52257,-73.58247,Entire home/apt,185,31,31,2023-08-25,3.08,4,154,31,307273
747180332513121599,Rental unit in Montréal · ★4.86 · 2 bedrooms · 2 beds · 1 bath,135294365,Julia,,Le Plateau-Mont-Royal,45.52278,-73.58431,Entire home/apt,192,31,37,2023-08-17,3.62,4,136,37,307273
747180399139354229,Rental unit in Montréal · ★4.65 · 2 bedrooms · 2 beds · 1 bath,135294365,Julia,,Le Plateau-Mont-Royal,45.52402,-73.58221,Entire home/apt,178,31,37,2023-08-28,3.60,4,136,37,307273
747295164587493112,Rental unit in Montréal · ★4.73 · 1 bedroom · 2 beds · 1 bath,442112073,Anthony,,Le Plateau-Mont-Royal,45.522397,-73.5801074,Entire home/apt,162,1,123,2023-08-30,12.14,15,319,123,"310306, expires: 2023-09-21"
747651377304914656,Home in Montréal · 3 bedrooms · 3 beds · 2 baths,434955825,Gabrielle,,Ville-Marie,45.53009,-73.54641,Entire home/apt,128,31,0,,,68,41,0,
747682654434581981,Condo in Montréal · ★5.0 · 2 bedrooms · 2 beds · 2 baths,4978715,Chloe,,Le Plateau-Mont-Royal,45.52521,-73.59371,Entire home/apt,245,31,6,2023-08-01,0.61,1,306,6,
747711490114890074,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,485437980,Ashley,,Le Plateau-Mont-Royal,45.51365,-73.5711,Entire home/apt,58,31,1,2023-03-03,0.16,3,0,1,280980
747804841651294349,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 bath,484619491,Noemi,,Rosemont-La Petite-Patrie,45.5558974,-73.5621543,Entire home/apt,58,32,3,2023-07-10,0.39,1,33,3,
747844029715824085,Rental unit in Montréal · 1 bedroom · 4 beds · 1 shared bath,473167760,Luciano,,Le Plateau-Mont-Royal,45.5236,-73.60494,Shared room,420,1,2,2023-08-14,0.57,7,179,2,"296708, expires: 2024-05-31T21:35:37Z"
747990754476454290,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,485491861,Sherine,,Verdun,45.44599328145546,-73.57456983558198,Entire home/apt,69,32,1,2023-07-25,0.73,1,61,1,
748415225287956906,Townhouse in Montréal · 2 bedrooms · 2 beds · 2.5 baths,25224841,Philippe-Alexandre,,Rosemont-La Petite-Patrie,45.54817,-73.57515,Entire home/apt,170,31,2,2023-01-02,0.21,1,360,2,
748602716147089415,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,38459934,Corporate Stays,,Saint-Laurent,45.50224,-73.70592,Entire home/apt,260,31,0,,,132,87,0,
748771589855214790,Condo in Montréal · ★4.89 · 1 bedroom · 2 beds · 1 bath,2766976,Sev,,Ville-Marie,45.518857573326386,-73.55332983989557,Entire home/apt,150,2,36,2023-08-22,3.67,1,286,36,"311653, expires: 2024-01-08"
749178851429502467,Rental unit in Montréal · 3 bedrooms · 4 beds · 1 bath,24290215,Yann,,Le Plateau-Mont-Royal,45.53748,-73.57925,Entire home/apt,500,32,2,2023-06-02,0.41,19,161,2,
749218104851023201,Rental unit in Montréal · ★4.86 · 1 bedroom · 1 bed · 2 baths,477823260,Posh Properties,,Ville-Marie,45.49773,-73.58701,Entire home/apt,132,31,7,2023-07-28,0.85,7,245,7,"301470, expires: 2024-05-31"
749384128303144768,Rental unit in Montréal · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,87765297,Sana,,Le Plateau-Mont-Royal,45.53039,-73.56984,Private room,71,1,41,2023-09-01,4.17,1,285,41,311158
749395995517225905,Loft in Montréal · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,130187679,Julio Cesar,,Lachine,45.4478,-73.71933,Private room,65,1,113,2023-08-25,11.69,3,39,113,"297390, expires: 2024-01-17T19:12:29Z"
749413842019887506,Loft in Montréal · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,130187679,Julio Cesar,,Lachine,45.44605,-73.71968,Private room,62,1,42,2023-09-01,4.21,3,0,42,"297390, expires: 2024-01-17T19:15:48Z"
749426208020531069,Loft in Montréal · ★4.90 · 1 bedroom · 1 bed · 1 shared bath,130187679,Julio Cesar,,Lachine,45.44522,-73.71941,Private room,54,1,115,2023-08-29,11.62,3,34,115,"297390, expires: 2024-01-17T19:17:16Z"
749514045748412003,Condo in Montréal · ★5.0 · Studio · 1 bed · 1 bath,391708403,Ahmad,,Le Sud-Ouest,45.49434644823538,-73.55742395985529,Entire home/apt,108,31,3,2023-05-05,0.45,1,320,3,
749525011452557971,Condo in Montréal · ★3.38 · 1 bedroom · 1 bed · 1 bath,12709745,Philippe,,Ville-Marie,45.52152,-73.55437,Entire home/apt,338,31,8,2023-02-05,0.79,1,336,8,
749839455584073112,Rental unit in Montréal · ★4.61 · 3 bedrooms · 3 beds · 2 baths,463048061,Bakan,,Le Sud-Ouest,45.49212,-73.55952,Entire home/apt,335,31,33,2023-08-15,3.28,8,174,33,"311575, expires: 2024-01-15"
750080618931490645,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,222929497,Mouyana,,Ville-Marie,45.48989,-73.58395,Entire home/apt,64,31,0,,,1,324,0,
750096307898645963,Hotel in Montréal · ★4.69 · 1 bedroom · 2 beds · 1 private bath,483450512,Lincoln,,Ville-Marie,45.49057,-73.58394,Private room,328,31,13,2023-08-07,1.39,4,358,13,"508701, expires: 2024-01-31"
750142936305848116,Rental unit in Montréal · ★4.50 · 1 bedroom · 1 bed · 1 shared bath,6991335,Jean,,Le Plateau-Mont-Royal,45.53296,-73.5739,Private room,35,31,8,2023-02-08,0.83,3,0,8,
750192670799163447,Condo in Montréal · ★4.42 · 1 bedroom · 1 bed · 1 bath,258095020,Leila,,Ville-Marie,45.49704,-73.57697,Entire home/apt,70,31,38,2023-08-14,3.75,7,85,38,296384
750193578209068846,Serviced apartment in Montréal · ★4.66 · 1 bedroom · 2 beds · 1 bath,483450512,Lincoln,,Ville-Marie,45.49223,-73.58591,Entire home/apt,311,31,29,2023-08-23,4.07,4,360,29,"508701, expires: 2024-01-31"
750204603161710435,Rental unit in Montréal · ★4.83 · Studio · 1 bed · 1 bath,483450512,Lincoln,,Ville-Marie,45.49084,-73.58605,Entire home/apt,268,31,59,2023-08-28,6.15,4,357,59,"508701, expires: 2024-01-31"
750240146982082966,Rental unit in Montréal · ★4.74 · 1 bedroom · 1 bed · 1 bath,378036351,Nancy,,Ville-Marie,45.49616,-73.57525,Entire home/apt,177,31,90,2023-08-19,8.88,4,319,90,302577
750581518625222958,Rental unit in Montréal · ★4.75 · 2 bedrooms · 2 beds · 1 bath,195649860,Jean-Christoph,,Le Plateau-Mont-Royal,45.5169889,-73.5727975,Entire home/apt,101,31,4,2023-05-31,0.50,82,190,4,
750622647770766706,Rental unit in Montréal · ★4.66 · 1 bedroom · 2 beds · 1 bath,485916516,Laura,,Le Plateau-Mont-Royal,45.52141,-73.57436,Entire home/apt,163,1,67,2023-08-28,6.66,1,323,67,"311916, expires: 2024-01-30"
750724240903622598,Rental unit in Montréal · ★4.64 · 2 bedrooms · 3 beds · 1 bath,480343912,Lotus,,Ville-Marie,45.499,-73.57528,Entire home/apt,171,31,42,2023-08-24,4.60,3,286,42,334900
750735650814015538,Rental unit in Montréal · 1 bedroom · 1 bed · 2 shared baths,111660954,Judy,,Mercier-Hochelaga-Maisonneuve,45.60539,-73.5353,Private room,34,32,1,2022-12-12,0.11,11,305,1,
750818472698163380,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,460035320,Joelle,,Verdun,45.46303,-73.58087,Private room,29,31,1,2023-04-02,0.19,12,261,1,
750823681329726765,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,460035320,Joelle,,Le Sud-Ouest,45.46329,-73.58303,Private room,28,32,0,,,12,307,0,
750832616717185106,Rental unit in Montréal · 1 bedroom · 1 bed · 1 shared bath,460035320,Joelle,,Le Sud-Ouest,45.46167,-73.58163,Private room,28,32,0,,,12,304,0,
750862731186659831,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,10495732,Sarra,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47192,-73.63114,Private room,50,32,6,2023-06-19,0.59,2,43,6,
751262147123910965,Rental unit in Côte Saint-Luc · ★5.0 · 1 bedroom · 1 bed · 1 bath,109055913,Alireza,,Côte-Saint-Luc,45.46379,-73.65896,Entire home/apt,64,31,4,2023-06-01,0.41,2,92,4,
751345922049582327,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,117827514,Alex,,Ville-Marie,45.51725,-73.55975,Entire home/apt,90,31,0,,,41,362,0,
751353687317318255,Rental unit in Montréal · ★4.0 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54768,-73.53906,Private room,21,31,8,2023-08-18,1.03,25,295,8,000099
751392472778412681,Townhouse in Montréal · 2 bedrooms · 2 beds · 1.5 baths,110857311,Francine,,Rivière-des-Prairies-Pointe-aux-Trembles,45.692740546350194,-73.48941409369152,Entire home/apt,78,31,2,2023-08-31,0.32,1,365,2,
751422900155240032,Townhouse in Montreal · ★4.90 · 2 bedrooms · 3 beds · 1.5 baths,486074259,Rui,,Pierrefonds-Roxboro,45.49572,-73.84496,Entire home/apt,236,31,10,2023-08-06,1.07,1,354,10,
751562847444752794,Condo in Montréal · 2 bedrooms · 1 bed · 1.5 baths,258003072,Tameem,,Saint-Laurent,45.51828,-73.72427,Entire home/apt,100,31,1,2023-08-09,1,4,179,1,
751589978063700102,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.54586,-73.53915,Private room,18,31,3,2023-04-22,0.48,25,82,3,
751631200550658132,Home in Montréal · ★4.55 · 1 bedroom · 2 beds · 1 shared bath,469704206,Mohammad Azizur,,Verdun,45.46553,-73.5657,Private room,80,31,20,2023-08-20,2.08,3,129,20,"314206, expires: 2024-07-03T00:00:00Z"
751654369527939691,Rental unit in Montréal · ★4.44 · 3 bedrooms · 3 beds · 1 bath,463048061,Bakan,,Le Plateau-Mont-Royal,45.51952,-73.59402,Entire home/apt,368,32,25,2023-08-10,2.53,8,29,25,300578
751949146537932933,Rental unit in Montréal · ★4.67 · 1 bedroom · 1 bed · 1 bath,387961937,Bayuh,,Saint-Laurent,45.53099,-73.67119,Entire home/apt,120,31,15,2023-08-27,1.49,1,343,15,"261116, expires: 2024-10-27"
752040592503704880,Condo in Montréal · ★4.84 · 2 bedrooms · 2 beds · 1 bath,190011234,Jordan,,Le Plateau-Mont-Royal,45.51675,-73.57024,Entire home/apt,526,31,31,2023-08-28,3.77,7,213,31,354786
752353060157951223,Condo in Montréal · ★4.16 · 1 bedroom · 2 beds · 1 bath,358671805,Romeo,,Ville-Marie,45.49502,-73.57715,Entire home/apt,65,31,25,2023-08-09,2.51,16,89,25,320445
752760829141628727,Rental unit in Montréal · ★4.59 · 2 bedrooms · 2 beds · 1 bath,460857316,Alexis,,Ville-Marie,45.51517,-73.56678,Entire home/apt,436,1,82,2023-08-19,8.34,23,70,82,"182011, expires: 2024-06-20"
753067211576300723,Condo in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,486387123,Ali,,Ville-Marie,45.49531,-73.57122,Entire home/apt,140,31,4,2023-06-22,0.49,2,244,4,
753521678683418263,Rental unit in Montréal · ★3.71 · 1 bedroom · 1 bed · 1 shared bath,7005376,Vincent,,Mercier-Hochelaga-Maisonneuve,45.5458,-73.53883,Private room,18,31,7,2023-08-10,0.73,25,301,7,000099
753576184848188924,Townhouse in Montréal · 2 bedrooms · 2 beds · 1 bath,17430412,Matt,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47514,-73.62699,Entire home/apt,120,90,0,,,1,302,0,
753615173171341910,Rental unit in Montréal · ★4.92 · 2 bedrooms · 2 beds · 1 bath,17712255,Jayne,,Mercier-Hochelaga-Maisonneuve,45.57195718516778,-73.53739179428482,Entire home/apt,151,2,12,2023-08-14,1.83,1,320,12,"312113, expires: 2024-02-19"
754202635023631896,Rental unit in Montréal · ★5.0 · 1 bedroom · 1 bed · 1 bath,475612757,Jean Pierre,,Mercier-Hochelaga-Maisonneuve,45.53923,-73.54826,Entire home/apt,80,31,5,2023-07-06,0.59,2,210,5,
754285477621330345,Rental unit in Montréal · ★4.93 · 2 bedrooms · 2 beds · 1 bath,135294365,Julia,,Ville-Marie,45.49547,-73.58143,Entire home/apt,164,31,14,2023-08-17,1.53,4,129,14,508701
754347291238562204,Townhouse in Montréal · 3 bedrooms · 3 beds · 2.5 baths,19316589,Marine,,Rosemont-La Petite-Patrie,45.57066,-73.56561,Entire home/apt,220,31,0,,,1,365,0,
754420102183352743,Rental unit in Montréal · 2 bedrooms · 2 beds · 1 bath,49458867,Xingchen,,Verdun,45.44782,-73.57405,Entire home/apt,160,31,1,2023-01-01,0.12,1,243,1,513936
754460117707458740,Rental unit in Montréal · ★4.79 · 1 bedroom · 1 bed · 1 bath,6808426,Eric,,Ahuntsic-Cartierville,45.55001143814327,-73.66812936831481,Entire home/apt,99,31,33,2023-09-01,3.33,3,273,33,"307481, expires: 2023-10-31"
754508817052281709,Rental unit in Montréal · 1 bedroom · 1 bed · 1 bath,47563381,Sarah & Emmanuel,,Le Plateau-Mont-Royal,45.53726,-73.56847,Entire home/apt,77,32,1,2023-08-15,1,3,252,1,
754582781667832885,Condo in Montréal · ★5.0 · 1 bedroom · 2 beds · 1 bath,486667632,Baam,,Le Sud-Ouest,45.4932039,-73.5568612,Entire home/apt,120,31,3,2023-08-03,0.52,1,76,3,
754821611663661787,Rental unit in Montréal · Studio · 1 bed · 1 bath,465108186,Mc,,Villeray-Saint-Michel-Parc-Extension,45.5534791,-73.6025138,Entire home/apt,56,60,1,2023-07-02,0.47,22,271,1,
754990192155883810,Rental unit in Montréal · ★4.94 · 2 bedrooms · 3 beds · 1 bath,365291349,Robin,,Le Plateau-Mont-Royal,45.51927,-73.57399,Entire home/apt,222,2,36,2023-08-27,4.30,3,86,36,"295000, expires: 2023-12-31"
755014342569864524,Rental unit in Montréal · 2 bedrooms · 2 beds · 2 baths,11943082,We Rent For You,,Ville-Marie,45.496878133321005,-73.56977120606292,Entire home/apt,170,31,0,,,23,113,0,
755110759599926247,Rental unit in Montréal · ★New · 1 bedroom · 1 bed · 1 bath,3825766,Olivier,,LaSalle,45.43166,-73.59972,Entire home/apt,69,60,0,,,1,241,0,
755235475874069694,Condo in Montréal · 1 bedroom · 1 bed · 1 shared bath,486799598,Jasmine,,Le Sud-Ouest,45.46534,-73.58125,Private room,30,31,1,2023-08-07,1,3,252,1,
